country,district_code,district,centx,centy,year,month,ipc,ha,ndvi_mean,ndvi_anom,rain_mean,rain_anom,et_mean,et_anom,count_violence,sum_fatalities,food_price_idx,area,cropland_pct,pop,ruggedness_mean,pasture_pct,date,province,administrative_region,quarters
South Sudan,82,Yambio,28.54729,5.124909,2012,10,1.0,0.0,0.7235402,102.4389,40.88875,10.29497,29.34673,1.585014,0,0,1.885449,8896.165,19.12649,190940.0,60628.16,60.8835,2012-10-01,Equatoria,Equatoria,2012Q4
South Sudan,82,Yambio,28.54729,5.124909,2013,1,1.0,0.0,0.4435278,104.4419,2.647226,1.291794,5.996436,3.484297,0,0,2.045672,8896.165,19.12649,195353.0,60628.16,60.8835,2013-01-01,Equatoria,Equatoria,2013Q1
South Sudan,82,Yambio,28.54729,5.124909,2013,4,1.0,0.0,0.6818535,100.8206,22.47357,0.3044127,22.01712,-0.2410084,0,0,2.017212,8896.165,19.12649,195353.0,60628.16,60.8835,2013-04-01,Equatoria,Equatoria,2013Q2
South Sudan,82,Yambio,28.54729,5.124909,2013,7,1.0,0.0,0.8092021,100.1103,27.726,-1.504392,37.46924,0.8290664,0,0,2.049728,8896.165,19.12649,195353.0,60628.16,60.8835,2013-07-01,Equatoria,Equatoria,2013Q3
South Sudan,82,Yambio,28.54729,5.124909,2013,10,1.0,0.0,0.7216874,102.1766,32.51054,1.916758,30.00862,2.246895,0,0,2.288996,8896.165,19.12649,195353.0,60628.16,60.8835,2013-10-01,Equatoria,Equatoria,2013Q4
South Sudan,82,Yambio,28.54729,5.124909,2014,1,1.0,0.0,0.4555952,107.2835,1.721062,0.36563,4.009933,1.497793,0,0,2.213393,8896.165,19.12649,199766.0,60628.16,60.8835,2014-01-01,Equatoria,Equatoria,2014Q1
South Sudan,82,Yambio,28.54729,5.124909,2014,4,1.0,0.0,0.7599444,112.3673,26.41138,4.242223,28.65887,6.40075,0,0,1.986176,8896.165,19.12649,199766.0,60628.16,60.8835,2014-04-01,Equatoria,Equatoria,2014Q2
South Sudan,82,Yambio,28.54729,5.124909,2014,7,1.0,0.0,0.8243217,101.9808,23.48894,-5.741458,38.52776,1.887594,0,0,2.270517,8896.165,19.12649,199766.0,60628.16,60.8835,2014-07-01,Equatoria,Equatoria,2014Q3
South Sudan,82,Yambio,28.54729,5.124909,2014,10,1.0,0.0,0.7202513,101.9732,31.78886,1.195079,28.40026,0.6385436,1,2,2.432367,8896.165,19.12649,199766.0,60628.16,60.8835,2014-10-01,Equatoria,Equatoria,2014Q4
South Sudan,82,Yambio,28.54729,5.124909,2015,1,1.0,0.0,0.4330832,101.9824,1.869081,0.5136488,4.818504,2.306365,0,0,2.318724,8896.165,19.12649,204178.0,60628.16,60.8835,2015-01-01,Equatoria,Equatoria,2015Q1
South Sudan,82,Yambio,28.54729,5.124909,2015,4,1.0,0.0,0.7226357,106.8508,14.46833,-7.700827,29.90074,7.642615,0,0,1.564014,8896.165,19.12649,204178.0,60628.16,60.8835,2015-04-01,Equatoria,Equatoria,2015Q2
South Sudan,82,Yambio,28.54729,5.124909,2015,7,1.0,0.0,0.8182477,101.2294,26.49096,-2.73943,40.34577,3.7056,6,19,2.651861,8896.165,19.12649,204178.0,60628.16,60.8835,2015-07-01,Equatoria,Equatoria,2015Q3
South Sudan,82,Yambio,28.54729,5.124909,2015,10,1.0,0.0,0.6773118,95.89386,31.70918,1.115404,30.43574,2.674016,1,0,2.875811,8896.165,19.12649,204178.0,60628.16,60.8835,2015-10-01,Equatoria,Equatoria,2015Q4
South Sudan,82,Yambio,28.54729,5.124909,2016,2,1.0,0.0,0.4466696,99.12362,1.021575,-1.56885,0.6840823,-1.26753,5,5,2.892087,8896.165,19.12649,174854.0,60628.16,60.8835,2016-02-01,Equatoria,Equatoria,2016Q1
South Sudan,82,Yambio,28.54729,5.124909,2016,6,2.0,0.0,0.8276717,102.8359,29.01491,-1.984814,42.07392,4.143343,1,0,7.47037,8896.165,19.12649,174854.0,60628.16,60.8835,2016-06-01,Equatoria,Equatoria,2016Q2
South Sudan,82,Yambio,28.54729,5.124909,2016,10,2.0,0.0,0.7074719,100.1639,23.05535,-7.538427,27.28934,-0.472385,4,2,11.48053,8896.165,19.12649,174854.0,60628.16,60.8835,2016-10-01,Equatoria,Equatoria,2016Q4
South Sudan,82,Yambio,28.54729,5.124909,2017,2,2.0,0.0,0.4367294,96.91771,1.438073,-1.152352,1.400183,-0.551429,2,2,10.70246,8896.165,19.12649,145529.0,60628.16,60.8835,2017-02-01,Equatoria,Equatoria,2017Q1
South Sudan,82,Yambio,28.54729,5.124909,2017,6,3.0,0.0,0.8154803,101.3211,21.36502,-9.634699,42.39565,4.465074,3,2,28.88196,8896.165,19.12649,145529.0,60628.16,60.8835,2017-06-01,Equatoria,Equatoria,2017Q2
South Sudan,82,Yambio,28.54729,5.124909,2017,10,2.0,0.0,0.7622708,107.9224,24.20136,-6.39242,30.44471,2.682987,2,3,31.34948,8896.165,19.12649,145529.0,60628.16,60.8835,2017-10-01,Equatoria,Equatoria,2017Q4
South Sudan,82,Yambio,28.54729,5.124909,2018,2,3.0,0.0,0.4458825,98.94894,4.035299,1.444874,3.667933,1.71632,1,0,34.50012,8896.165,19.12649,116204.0,60628.16,60.8835,2018-02-01,Equatoria,Equatoria,2018Q1
South Sudan,82,Yambio,28.54729,5.124909,2018,6,3.0,0.0,0.8283934,102.9256,31.45392,0.4541951,45.26014,7.329565,11,4,36.88108,8896.165,19.12649,116204.0,60628.16,60.8835,2018-06-01,Equatoria,Equatoria,2018Q2
South Sudan,82,Yambio,28.54729,5.124909,2018,10,2.0,0.0,0.7202908,101.9788,31.0489,0.4551211,28.20239,0.4406746,0,0,50.85779,8896.165,19.12649,116204.0,60628.16,60.8835,2018-10-01,Equatoria,Equatoria,2018Q4
South Sudan,82,Yambio,28.54729,5.124909,2019,2,3.0,0.0,0.4815358,106.861,3.8073,1.216876,3.824563,1.872951,2,1,46.73522,8896.165,19.12649,86880.0,60628.16,60.8835,2019-02-01,Equatoria,Equatoria,2019Q1
South Sudan,82,Yambio,28.54729,5.124909,2019,6,3.0,0.0,0.8054659,100.0769,33.09561,2.095887,36.17025,-1.760327,0,0,53.14035,8896.165,19.12649,86880.0,60628.16,60.8835,2019-06-01,Equatoria,Equatoria,2019Q2
South Sudan,82,Yambio,28.54729,5.124909,2019,10,2.0,0.0,0.7199549,101.9313,35.47853,4.884747,29.61266,1.850936,2,0,60.95843,8896.165,19.12649,86880.0,60628.16,60.8835,2019-10-01,Equatoria,Equatoria,2019Q4
South Sudan,82,Yambio,28.54729,5.124909,2020,2,3.0,0.0,0.4680848,103.876,1.465522,-1.156105,2.018053,0.06644097,0,0,78.06722,8896.165,19.12649,197278.9,60628.16,60.8835,2020-02-01,Equatoria,Equatoria,2020Q1
South Sudan,83,Ibba,29.06166,5.099788,2009,7,1.0,,0.8036157,99.44853,22.88069,-7.361915,33.16124,-3.589011,1,3,0.9896464,9670.166,13.96499,49021.0,61726.29,63.39823,2009-07-01,Equatoria,Equatoria,2009Q3
South Sudan,83,Ibba,29.06166,5.099788,2009,10,1.0,,0.714497,100.9406,31.92895,1.084117,28.59724,0.9159966,0,0,1.014891,9670.166,13.96499,49021.0,61726.29,63.39823,2009-10-01,Equatoria,Equatoria,2009Q4
South Sudan,83,Ibba,29.06166,5.099788,2010,1,1.0,,0.42589,105.5721,1.56721,0.1341775,0.5252868,-1.614234,0,0,0.9540894,9670.166,13.96499,50705.0,61726.29,63.39823,2010-01-01,Equatoria,Equatoria,2010Q1
South Sudan,83,Ibba,29.06166,5.099788,2010,4,1.0,,0.6871824,101.8442,25.25622,2.956045,15.97619,-5.608678,1,0,1.098208,9670.166,13.96499,50705.0,61726.29,63.39823,2010-04-01,Equatoria,Equatoria,2010Q2
South Sudan,83,Ibba,29.06166,5.099788,2010,7,1.0,,0.8064859,99.80372,26.78509,-3.457512,37.26642,0.5161698,0,0,1.050345,9670.166,13.96499,50705.0,61726.29,63.39823,2010-07-01,Equatoria,Equatoria,2010Q3
South Sudan,83,Ibba,29.06166,5.099788,2010,10,1.0,,0.7142664,100.908,31.89866,1.053827,30.83631,3.155071,0,0,1.040214,9670.166,13.96499,50705.0,61726.29,63.39823,2010-10-01,Equatoria,Equatoria,2010Q4
South Sudan,83,Ibba,29.06166,5.099788,2011,1,1.0,,0.3959244,98.14408,0.8564073,-0.5766257,3.719281,1.57976,0,0,1.159998,9670.166,13.96499,51933.0,61726.29,63.39823,2011-01-01,Equatoria,Equatoria,2011Q1
South Sudan,83,Ibba,29.06166,5.099788,2011,4,1.0,,0.633141,93.835,16.46199,-5.83818,18.49091,-3.093962,0,0,1.342096,9670.166,13.96499,51933.0,61726.29,63.39823,2011-04-01,Equatoria,Equatoria,2011Q2
South Sudan,83,Ibba,29.06166,5.099788,2011,7,1.0,,0.8141328,100.75,37.4042,7.161603,42.22461,5.474356,0,0,1.391918,9670.166,13.96499,51933.0,61726.29,63.39823,2011-07-01,Equatoria,Equatoria,2011Q3
South Sudan,83,Ibba,29.06166,5.099788,2011,10,1.0,,0.726684,102.6623,39.2158,8.370974,30.60302,2.921778,0,0,1.620743,9670.166,13.96499,51933.0,61726.29,63.39823,2011-10-01,Equatoria,Equatoria,2011Q4
South Sudan,83,Ibba,29.06166,5.099788,2012,1,1.0,,0.3616192,89.64029,1.096972,-0.3360607,0.8786598,-1.260861,0,0,1.595088,9670.166,13.96499,53161.0,61726.29,63.39823,2012-01-01,Equatoria,Equatoria,2012Q1
South Sudan,83,Ibba,29.06166,5.099788,2012,4,1.0,0.0,0.6022912,89.26288,20.71364,-1.586538,20.2105,-1.37437,0,0,1.834757,9670.166,13.96499,53161.0,61726.29,63.39823,2012-04-01,Equatoria,Equatoria,2012Q2
South Sudan,83,Ibba,29.06166,5.099788,2012,7,1.0,0.0,0.7813829,96.69719,38.06477,7.822168,40.52758,3.777329,0,0,2.107316,9670.166,13.96499,53161.0,61726.29,63.39823,2012-07-01,Equatoria,Equatoria,2012Q3
South Sudan,83,Ibba,29.06166,5.099788,2012,10,1.0,0.0,0.7272449,102.7415,38.40907,7.56424,29.92516,2.243921,0,0,2.003611,9670.166,13.96499,53161.0,61726.29,63.39823,2012-10-01,Equatoria,Equatoria,2012Q4
South Sudan,83,Ibba,29.06166,5.099788,2013,1,1.0,0.0,0.4355353,107.9631,2.414017,0.9809838,5.510291,3.370771,0,0,2.072077,9670.166,13.96499,54389.0,61726.29,63.39823,2013-01-01,Equatoria,Equatoria,2013Q1
South Sudan,83,Ibba,29.06166,5.099788,2013,4,1.0,0.0,0.710463,105.2945,20.80493,-1.495246,23.05669,1.471826,0,0,2.016569,9670.166,13.96499,54389.0,61726.29,63.39823,2013-04-01,Equatoria,Equatoria,2013Q2
South Sudan,83,Ibba,29.06166,5.099788,2013,7,1.0,0.0,0.8257699,102.1901,27.62326,-2.619342,38.31007,1.559817,0,0,2.058601,9670.166,13.96499,54389.0,61726.29,63.39823,2013-07-01,Equatoria,Equatoria,2013Q3
South Sudan,83,Ibba,29.06166,5.099788,2013,10,1.0,0.0,0.7241871,102.3096,33.2996,2.454768,29.22371,1.542469,0,0,2.230993,9670.166,13.96499,54389.0,61726.29,63.39823,2013-10-01,Equatoria,Equatoria,2013Q4
South Sudan,83,Ibba,29.06166,5.099788,2014,1,1.0,0.0,0.435323,107.9104,1.824296,0.391263,3.950854,1.811333,0,0,2.225512,9670.166,13.96499,55616.0,61726.29,63.39823,2014-01-01,Equatoria,Equatoria,2014Q1
South Sudan,83,Ibba,29.06166,5.099788,2014,4,1.0,0.0,0.764626,113.3218,26.52555,4.225373,31.10631,9.521445,0,0,2.04266,9670.166,13.96499,55616.0,61726.29,63.39823,2014-04-01,Equatoria,Equatoria,2014Q2
South Sudan,83,Ibba,29.06166,5.099788,2014,7,1.0,0.0,0.8040241,99.49907,23.90869,-6.333909,34.83781,-1.912443,0,0,2.276922,9670.166,13.96499,55616.0,61726.29,63.39823,2014-07-01,Equatoria,Equatoria,2014Q3
South Sudan,83,Ibba,29.06166,5.099788,2014,10,1.0,0.0,0.7228419,102.1195,35.51638,4.671551,29.47874,1.797505,0,0,2.349978,9670.166,13.96499,55616.0,61726.29,63.39823,2014-10-01,Equatoria,Equatoria,2014Q4
South Sudan,83,Ibba,29.06166,5.099788,2015,1,1.0,0.0,0.4049342,100.3775,1.845329,0.4122959,3.739631,1.60011,0,0,2.309097,9670.166,13.96499,56844.0,61726.29,63.39823,2015-01-01,Equatoria,Equatoria,2015Q1
South Sudan,83,Ibba,29.06166,5.099788,2015,4,1.0,0.0,0.7280739,107.9046,13.98499,-8.315179,29.92949,8.344621,0,0,1.801711,9670.166,13.96499,56844.0,61726.29,63.39823,2015-04-01,Equatoria,Equatoria,2015Q2
South Sudan,83,Ibba,29.06166,5.099788,2015,7,1.0,0.0,0.8206959,101.5622,25.45044,-4.792161,38.41329,1.663035,0,0,2.801246,9670.166,13.96499,56844.0,61726.29,63.39823,2015-07-01,Equatoria,Equatoria,2015Q3
South Sudan,83,Ibba,29.06166,5.099788,2015,10,1.0,0.0,0.695384,98.24039,32.58672,1.741885,29.09187,1.410635,0,0,3.123308,9670.166,13.96499,56844.0,61726.29,63.39823,2015-10-01,Equatoria,Equatoria,2015Q4
South Sudan,83,Ibba,29.06166,5.099788,2016,2,1.0,0.0,0.459856,105.4904,1.225623,-1.371659,0.7142636,-1.124252,0,0,3.613349,9670.166,13.96499,242337.0,61726.29,63.39823,2016-02-01,Equatoria,Equatoria,2016Q1
South Sudan,83,Ibba,29.06166,5.099788,2016,6,2.0,0.0,0.8309783,102.4272,32.39023,0.2869397,42.58859,4.274508,0,0,7.723789,9670.166,13.96499,242337.0,61726.29,63.39823,2016-06-01,Equatoria,Equatoria,2016Q2
South Sudan,83,Ibba,29.06166,5.099788,2016,10,2.0,0.0,0.7049752,99.59539,19.99175,-10.85309,27.4388,-0.2424372,0,0,12.66962,9670.166,13.96499,242337.0,61726.29,63.39823,2016-10-01,Equatoria,Equatoria,2016Q4
South Sudan,83,Ibba,29.06166,5.099788,2017,2,2.0,0.0,0.4396686,100.8595,1.70549,-0.8917916,1.526469,-0.3120458,0,0,14.04379,9670.166,13.96499,427830.0,61726.29,63.39823,2017-02-01,Equatoria,Equatoria,2017Q1
South Sudan,83,Ibba,29.06166,5.099788,2017,6,2.0,0.0,0.819435,101.0044,25.41719,-6.686102,41.89181,3.577725,0,0,30.65033,9670.166,13.96499,427830.0,61726.29,63.39823,2017-06-01,Equatoria,Equatoria,2017Q2
South Sudan,83,Ibba,29.06166,5.099788,2017,10,2.0,0.0,0.7175715,101.3749,24.74899,-6.095846,29.23876,1.557522,0,0,32.70727,9670.166,13.96499,427830.0,61726.29,63.39823,2017-10-01,Equatoria,Equatoria,2017Q4
South Sudan,83,Ibba,29.06166,5.099788,2018,2,2.0,0.0,0.4299288,98.62515,3.732014,1.134731,3.060502,1.221986,0,0,35.43866,9670.166,13.96499,613323.0,61726.29,63.39823,2018-02-01,Equatoria,Equatoria,2018Q1
South Sudan,83,Ibba,29.06166,5.099788,2018,6,2.0,0.0,0.8355144,102.9863,34.13197,2.028685,45.7788,7.464715,0,0,40.30475,9670.166,13.96499,613323.0,61726.29,63.39823,2018-06-01,Equatoria,Equatoria,2018Q2
South Sudan,83,Ibba,29.06166,5.099788,2018,10,2.0,0.0,0.7076082,99.96736,30.91852,0.07368693,27.18517,-0.4960682,0,0,51.19656,9670.166,13.96499,613323.0,61726.29,63.39823,2018-10-01,Equatoria,Equatoria,2018Q4
South Sudan,83,Ibba,29.06166,5.099788,2019,2,2.0,0.0,0.4866592,111.6391,3.659545,1.062263,3.207053,1.368537,0,0,49.33445,9670.166,13.96499,798816.0,61726.29,63.39823,2019-02-01,Equatoria,Equatoria,2019Q1
South Sudan,83,Ibba,29.06166,5.099788,2019,6,2.0,0.0,0.7786768,95.98046,34.36193,2.258642,31.7429,-6.571183,1,2,57.976,9670.166,13.96499,798816.0,61726.29,63.39823,2019-06-01,Equatoria,Equatoria,2019Q2
South Sudan,83,Ibba,29.06166,5.099788,2019,10,2.0,0.0,0.7237798,102.252,36.05077,5.205939,29.13582,1.454585,0,0,65.58951,9670.166,13.96499,798816.0,61726.29,63.39823,2019-10-01,Equatoria,Equatoria,2019Q4
South Sudan,83,Ibba,29.06166,5.099788,2020,2,2.0,0.0,0.4542248,104.1986,1.569587,-1.054932,2.590325,0.7518099,0,0,80.99787,9670.166,13.96499,54951.03,61726.29,63.39823,2020-02-01,Equatoria,Equatoria,2020Q1
South Sudan,84,Lainya,30.85371,4.277663,2009,7,1.0,,0.7577031,98.29574,17.84468,-10.60006,28.56988,-3.080471,0,0,0.9866435,3514.742,26.16167,105153.0,93503.09,62.83784,2009-07-01,Equatoria,Equatoria,2009Q3
South Sudan,84,Lainya,30.85371,4.277663,2009,10,1.0,,0.6946363,100.2657,16.68422,-11.22907,27.98567,0.2684528,0,0,1.069951,3514.742,26.16167,105153.0,93503.09,62.83784,2009-10-01,Equatoria,Equatoria,2009Q4
South Sudan,84,Lainya,30.85371,4.277663,2010,1,1.0,,0.4184595,105.0615,0.8506948,-0.5419188,1.26596,-1.154124,0,0,1.021795,3514.742,26.16167,109533.0,93503.09,62.83784,2010-01-01,Equatoria,Equatoria,2010Q1
South Sudan,84,Lainya,30.85371,4.277663,2010,4,1.0,,0.6653617,98.18156,24.34463,0.6454492,17.81645,-3.612739,0,0,1.062809,3514.742,26.16167,109533.0,93503.09,62.83784,2010-04-01,Equatoria,Equatoria,2010Q2
South Sudan,84,Lainya,30.85371,4.277663,2010,7,1.0,,0.7788894,101.0442,35.69359,7.248852,33.53638,1.886028,0,0,1.196199,3514.742,26.16167,109533.0,93503.09,62.83784,2010-07-01,Equatoria,Equatoria,2010Q3
South Sudan,84,Lainya,30.85371,4.277663,2010,10,1.0,,0.696118,100.4796,32.18541,4.272117,30.45891,2.741693,0,0,1.21732,3514.742,26.16167,109533.0,93503.09,62.83784,2010-10-01,Equatoria,Equatoria,2010Q4
South Sudan,84,Lainya,30.85371,4.277663,2011,1,1.0,,0.4066217,102.0895,0.7919782,-0.6006355,3.884721,1.464636,0,0,1.284971,3514.742,26.16167,113228.0,93503.09,62.83784,2011-01-01,Equatoria,Equatoria,2011Q1
South Sudan,84,Lainya,30.85371,4.277663,2011,4,1.0,,0.6651844,98.1554,15.31461,-8.384576,22.1859,0.7567119,0,0,1.386215,3514.742,26.16167,113228.0,93503.09,62.83784,2011-04-01,Equatoria,Equatoria,2011Q2
South Sudan,84,Lainya,30.85371,4.277663,2011,7,1.0,,0.7640323,99.11681,39.14107,10.69634,32.83637,1.18602,0,0,1.646548,3514.742,26.16167,113228.0,93503.09,62.83784,2011-07-01,Equatoria,Equatoria,2011Q3
South Sudan,84,Lainya,30.85371,4.277663,2011,10,1.0,,0.7408664,106.9387,36.58003,8.666738,28.86382,1.146604,0,0,1.972357,3514.742,26.16167,113228.0,93503.09,62.83784,2011-10-01,Equatoria,Equatoria,2011Q4
South Sudan,84,Lainya,30.85371,4.277663,2012,1,1.0,,0.3675027,92.26795,0.9042236,-0.4883901,1.530155,-0.889929,0,0,1.989099,3514.742,26.16167,116923.0,93503.09,62.83784,2012-01-01,Equatoria,Equatoria,2012Q1
South Sudan,84,Lainya,30.85371,4.277663,2012,4,1.0,0.0,0.6346044,93.64297,25.18456,1.485373,21.29685,-0.1323358,0,0,2.160488,3514.742,26.16167,116923.0,93503.09,62.83784,2012-04-01,Equatoria,Equatoria,2012Q2
South Sudan,84,Lainya,30.85371,4.277663,2012,7,1.0,0.0,0.7576717,98.29166,37.35445,8.909719,34.81002,3.159661,0,0,2.014871,3514.742,26.16167,116923.0,93503.09,62.83784,2012-07-01,Equatoria,Equatoria,2012Q3
South Sudan,84,Lainya,30.85371,4.277663,2012,10,1.0,0.0,0.7152139,103.2359,35.36287,7.449586,31.10541,3.388194,0,0,2.359534,3514.742,26.16167,116923.0,93503.09,62.83784,2012-10-01,Equatoria,Equatoria,2012Q4
South Sudan,84,Lainya,30.85371,4.277663,2013,1,1.0,0.0,0.4141735,103.9855,2.572644,1.18003,6.585931,4.165847,0,0,2.113161,3514.742,26.16167,120618.0,93503.09,62.83784,2013-01-01,Equatoria,Equatoria,2013Q1
South Sudan,84,Lainya,30.85371,4.277663,2013,4,1.0,0.0,0.7162461,105.6901,30.31731,6.618122,25.83833,4.409144,0,0,1.918279,3514.742,26.16167,120618.0,93503.09,62.83784,2013-04-01,Equatoria,Equatoria,2013Q2
South Sudan,84,Lainya,30.85371,4.277663,2013,7,1.0,0.0,0.7773204,100.8407,30.76039,2.315658,26.48166,-5.168696,0,0,1.910159,3514.742,26.16167,120618.0,93503.09,62.83784,2013-07-01,Equatoria,Equatoria,2013Q3
South Sudan,84,Lainya,30.85371,4.277663,2013,10,1.0,0.0,0.703442,101.5367,29.71686,1.803576,31.43899,3.721772,0,0,1.814998,3514.742,26.16167,120618.0,93503.09,62.83784,2013-10-01,Equatoria,Equatoria,2013Q4
South Sudan,84,Lainya,30.85371,4.277663,2014,1,1.0,0.0,0.3992225,100.2318,1.296595,-0.09601844,3.947388,1.527303,0,0,2.418558,3514.742,26.16167,124312.0,93503.09,62.83784,2014-01-01,Equatoria,Equatoria,2014Q1
South Sudan,84,Lainya,30.85371,4.277663,2014,4,2.0,0.0,0.6857534,101.1906,28.80037,5.101186,26.51031,5.081126,0,0,2.126817,3514.742,26.16167,124312.0,93503.09,62.83784,2014-04-01,Equatoria,Equatoria,2014Q2
South Sudan,84,Lainya,30.85371,4.277663,2014,7,2.0,0.0,0.7419043,96.24618,26.10363,-2.341103,33.98466,2.334303,0,0,2.096922,3514.742,26.16167,124312.0,93503.09,62.83784,2014-07-01,Equatoria,Equatoria,2014Q3
South Sudan,84,Lainya,30.85371,4.277663,2014,10,1.0,0.0,0.693659,100.1246,27.66481,-0.2484784,31.72034,4.003126,0,0,1.614941,3514.742,26.16167,124312.0,93503.09,62.83784,2014-10-01,Equatoria,Equatoria,2014Q4
South Sudan,84,Lainya,30.85371,4.277663,2015,1,1.0,0.0,0.3851592,96.70094,0.9018787,-0.490735,3.945988,1.525904,0,0,1.99222,3514.742,26.16167,128007.0,93503.09,62.83784,2015-01-01,Equatoria,Equatoria,2015Q1
South Sudan,84,Lainya,30.85371,4.277663,2015,4,1.0,0.0,0.7340732,108.3207,18.17945,-5.519733,26.14856,4.719377,0,0,2.43616,3514.742,26.16167,128007.0,93503.09,62.83784,2015-04-01,Equatoria,Equatoria,2015Q2
South Sudan,84,Lainya,30.85371,4.277663,2015,7,1.0,0.0,0.7817819,101.4194,24.48878,-3.955952,33.74359,2.093239,1,3,3.213968,3514.742,26.16167,128007.0,93503.09,62.83784,2015-07-01,Equatoria,Equatoria,2015Q3
South Sudan,84,Lainya,30.85371,4.277663,2015,10,1.0,0.0,0.6300073,90.93696,40.20784,12.29455,31.35701,3.639793,1,0,4.036376,3514.742,26.16167,128007.0,93503.09,62.83784,2015-10-01,Equatoria,Equatoria,2015Q4
South Sudan,84,Lainya,30.85371,4.277663,2016,2,1.0,0.0,0.4093327,94.7522,1.648311,-1.007528,0.946429,-1.988676,0,0,6.068186,3514.742,26.16167,111512.0,93503.09,62.83784,2016-02-01,Equatoria,Equatoria,2016Q1
South Sudan,84,Lainya,30.85371,4.277663,2016,6,2.0,0.0,0.7378175,95.09125,26.8229,-0.8737994,35.65233,1.6449,0,0,9.640508,3514.742,26.16167,111512.0,93503.09,62.83784,2016-06-01,Equatoria,Equatoria,2016Q2
South Sudan,84,Lainya,30.85371,4.277663,2016,10,4.0,0.0,0.705559,101.8423,23.77942,-4.133865,26.89416,-0.8230565,2,0,17.35364,3514.742,26.16167,111512.0,93503.09,62.83784,2016-10-01,Equatoria,Equatoria,2016Q4
South Sudan,84,Lainya,30.85371,4.277663,2017,2,3.0,0.0,0.4566094,105.6958,3.98137,1.325532,4.59337,1.658265,0,0,27.60039,3514.742,26.16167,95018.0,93503.09,62.83784,2017-02-01,Equatoria,Equatoria,2017Q1
South Sudan,84,Lainya,30.85371,4.277663,2017,6,4.0,0.0,0.8112021,104.5492,27.21333,-0.4833734,39.22996,5.222522,2,1,37.65615,3514.742,26.16167,95018.0,93503.09,62.83784,2017-06-01,Equatoria,Equatoria,2017Q2
South Sudan,84,Lainya,30.85371,4.277663,2017,10,3.0,0.0,0.7400593,106.8222,21.65449,-6.258794,32.37921,4.661997,0,0,37.86459,3514.742,26.16167,95018.0,93503.09,62.83784,2017-10-01,Equatoria,Equatoria,2017Q4
South Sudan,84,Lainya,30.85371,4.277663,2018,2,3.0,0.0,0.429513,99.42352,3.683915,1.028077,4.234111,1.299007,4,0,37.74858,3514.742,26.16167,78523.0,93503.09,62.83784,2018-02-01,Equatoria,Equatoria,2018Q1
South Sudan,84,Lainya,30.85371,4.277663,2018,6,3.0,0.0,0.8117462,104.6193,27.03396,-0.6627427,37.48416,3.476728,2,5,47.64685,3514.742,26.16167,78523.0,93503.09,62.83784,2018-06-01,Equatoria,Equatoria,2018Q2
South Sudan,84,Lainya,30.85371,4.277663,2018,10,3.0,0.0,0.7018154,101.3019,25.24998,-2.663308,27.2711,-0.4461137,1,0,46.8258,3514.742,26.16167,78523.0,93503.09,62.83784,2018-10-01,Equatoria,Equatoria,2018Q4
South Sudan,84,Lainya,30.85371,4.277663,2019,2,3.0,0.0,0.4489533,103.9236,3.153603,0.4977649,3.335977,0.400872,0,0,53.91301,3514.742,26.16167,62028.0,93503.09,62.83784,2019-02-01,Equatoria,Equatoria,2019Q1
South Sudan,84,Lainya,30.85371,4.277663,2019,6,3.0,0.0,0.7996339,103.0583,40.32421,12.62751,39.39394,5.38651,2,25,72.28425,3514.742,26.16167,62028.0,93503.09,62.83784,2019-06-01,Equatoria,Equatoria,2019Q2
South Sudan,84,Lainya,30.85371,4.277663,2019,10,3.0,0.0,0.6958136,100.4356,38.80695,10.89366,31.98967,4.272451,2,0,78.89598,3514.742,26.16167,62028.0,93503.09,62.83784,2019-10-01,Equatoria,Equatoria,2019Q4
South Sudan,84,Lainya,30.85371,4.277663,2020,2,3.0,0.0,0.457375,105.873,2.241975,-0.4266268,7.578093,4.642988,0,0,93.61193,3514.742,26.16167,129018.8,93503.09,62.83784,2020-02-01,Equatoria,Equatoria,2020Q1
South Sudan,85,Maridi,29.68465,5.096411,2009,7,1.0,,0.8053943,99.84541,19.66319,-9.907898,30.93458,-6.885133,0,0,1.00488,7719.605,8.02428,95524.0,90204.62,62.89011,2009-07-01,Equatoria,Equatoria,2009Q3
South Sudan,85,Maridi,29.68465,5.096411,2009,10,1.0,,0.7301841,101.4668,24.42134,-4.495459,27.75132,-0.294163,1,0,1.038708,7719.605,8.02428,95524.0,90204.62,62.89011,2009-10-01,Equatoria,Equatoria,2009Q4
South Sudan,85,Maridi,29.68465,5.096411,2010,1,1.0,,0.4329752,102.9232,1.572477,0.1641115,0.4846325,-1.998513,0,0,1.001025,7719.605,8.02428,98807.0,90204.62,62.89011,2010-01-01,Equatoria,Equatoria,2010Q1
South Sudan,85,Maridi,29.68465,5.096411,2010,4,1.0,,0.6674416,99.20121,26.05254,3.239489,13.47548,-7.542782,0,0,1.109961,7719.605,8.02428,98807.0,90204.62,62.89011,2010-04-01,Equatoria,Equatoria,2010Q2
South Sudan,85,Maridi,29.68465,5.096411,2010,7,1.0,,0.8228103,102.0045,27.16438,-2.406711,39.59408,1.774368,0,0,1.129546,7719.605,8.02428,98807.0,90204.62,62.89011,2010-07-01,Equatoria,Equatoria,2010Q3
